tournament_id;date;meta;players;archetype_id;archetype_name;lists;lists_total;share;wins;losses;ties;matches;win_rate;win_rate_convention;record_source
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;dragapult-dusknoir;Dragapult Dusknoir;8;104;0.076923;12;22;1;35;0.342857;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;dragapult-ex;Dragapult;8;104;0.076923;20;21;0;41;0.487805;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;n-zoroark;N's Zoroark;7;104;0.067308;14;24;0;38;0.368421;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;slowking-scr;Slowking;6;104;0.057692;9;12;0;21;0.428571;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;basic-box-m;Basic Box;6;104;0.057692;14;17;1;32;0.4375;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;alakazam-dudunsparce;Alakazam Dudunsparce;5;104;0.048077;12;15;0;27;0.444444;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;grimmsnarl-froslass;Grimmsnarl Froslass;4;104;0.038462;9;11;0;20;0.45;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;greninja-ex;Greninja;4;104;0.038462;12;9;0;21;0.571429;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;mega-excadrill-ex;Mega Excadrill;4;104;0.038462;5;17;0;22;0.227273;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;crustle-dri;Crustle;4;104;0.038462;6;9;0;15;0.4;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;rockets-honchkrow;Rocket's Honchkrow;3;104;0.028846;4;3;1;8;0.5;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;lopunny-dudunsparce;Lopunny Dudunsparce;3;104;0.028846;4;11;0;15;0.266667;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;alakazam-dusknoir;Alakazam Dusknoir;3;104;0.028846;3;5;0;8;0.375;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;dhelmise-pbl;Dhelmise;3;104;0.028846;10;3;0;13;0.769231;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;mega-starmie-ex;Mega Starmie;3;104;0.028846;12;6;0;18;0.666667;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;festival-lead;Festival Lead;3;104;0.028846;10;7;1;18;0.555556;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;dragapult-dudunsparce;Dragapult Dudunsparce;2;104;0.019231;2;8;0;10;0.2;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;toucannon-pbl;Toucannon;2;104;0.019231;4;4;0;8;0.5;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;mega-greninja-ex;Mega Greninja;2;104;0.019231;5;5;0;10;0.5;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;dragapult-blaziken;Dragapult Blaziken;2;104;0.019231;2;4;0;6;0.333333;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;lucario-hariyama;Lucario Hariyama;2;104;0.019231;5;5;0;10;0.5;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;toxtricity-pfl;Toxtricity;2;104;0.019231;0;3;0;3;0.0;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;other;Other;2;104;0.019231;5;4;0;9;0.555556;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;raging-bolt-ogerpon;Raging Bolt Ogerpon;2;104;0.019231;6;6;0;12;0.5;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;froslass-munkidori;Froslass Munkidori;1;104;0.009615;0;1;0;1;0.0;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;toxtricity-box;Toxtricity Box;1;104;0.009615;1;3;0;4;0.25;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;ethan-typhlosion;Ethan's Typhlosion;1;104;0.009615;1;2;0;3;0.333333;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;lopunny-dusknoir;Lopunny Dusknoir;1;104;0.009615;0;1;0;1;0.0;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;starmie-froslass;Starmie Froslass;1;104;0.009615;6;0;0;6;1.0;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;sharpedo-toxtricity;Sharpedo Toxtricity;1;104;0.009615;4;2;0;6;0.666667;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;dudunsparce-control;Dudunsparce Control;1;104;0.009615;4;2;0;6;0.666667;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;ogerpon-meganium;Ogerpon Meganium;1;104;0.009615;3;3;0;6;0.5;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;kangaskhan-bouffalant;Kangaskhan Bouffalant;1;104;0.009615;2;3;1;6;0.333333;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;mega-venusaur-ex;Mega Venusaur;1;104;0.009615;2;3;1;6;0.333333;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;mega-darkrai-ex;Mega Darkrai;1;104;0.009615;2;4;0;6;0.333333;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;misty-gyarados;Misty's Gyarados;1;104;0.009615;2;4;0;6;0.333333;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;hops-trevenant;Hop's Trevenant;1;104;0.009615;1;5;0;6;0.166667;mitUnentschieden;pairings
6a9ee909a4272c53be649d1f;2026-09-08;TEF-PBL;104;starmie-dusknoir;Starmie Dusknoir;1;104;0.009615;1;5;0;6;0.166667;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;dragapult-ex;Dragapult;38;241;0.157676;80;89;2;171;0.467836;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;n-zoroark;N's Zoroark;20;241;0.082988;45;49;1;95;0.473684;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;alakazam-dudunsparce;Alakazam Dudunsparce;16;241;0.06639;42;37;0;79;0.531646;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;dragapult-dusknoir;Dragapult Dusknoir;13;241;0.053942;46;33;0;79;0.582278;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;slowking-scr;Slowking;12;241;0.049793;30;37;0;67;0.447761;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;mega-excadrill-ex;Mega Excadrill;9;241;0.037344;25;22;0;47;0.531915;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;basic-box-m;Basic Box;8;241;0.033195;11;17;0;28;0.392857;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;crustle-dri;Crustle;8;241;0.033195;11;17;1;29;0.37931;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;dragapult-blaziken;Dragapult Blaziken;7;241;0.029046;18;23;0;41;0.439024;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;festival-lead;Festival Lead;6;241;0.024896;15;18;1;34;0.441176;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;other;Other;6;241;0.024896;7;13;0;20;0.35;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;dhelmise-pbl;Dhelmise;6;241;0.024896;4;16;0;20;0.2;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;alakazam-dusknoir;Alakazam Dusknoir;5;241;0.020747;14;11;0;25;0.56;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;lopunny-dudunsparce;Lopunny Dudunsparce;5;241;0.020747;14;13;0;27;0.518519;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;grimmsnarl-froslass;Grimmsnarl Froslass;5;241;0.020747;13;12;1;26;0.5;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;rockets-honchkrow;Rocket's Honchkrow;5;241;0.020747;22;15;0;37;0.594595;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;sharpedo-toxtricity;Sharpedo Toxtricity;5;241;0.020747;11;9;0;20;0.55;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;lucario-hariyama;Lucario Hariyama;5;241;0.020747;4;12;0;16;0.25;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;rocket-mewtwo-ex;Rocket's Mewtwo;5;241;0.020747;12;11;0;23;0.521739;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;hops-trevenant;Hop's Trevenant;4;241;0.016598;10;10;0;20;0.5;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;raging-bolt-ogerpon;Raging Bolt Ogerpon;4;241;0.016598;6;11;0;17;0.352941;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;mega-darkrai-ex;Mega Darkrai;3;241;0.012448;8;12;0;20;0.4;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;beedrill-ex-cri;Beedrill;3;241;0.012448;1;8;0;9;0.111111;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;cynthia-garchomp-ex;Cynthia's Garchomp;3;241;0.012448;6;6;0;12;0.5;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;greninja-ex;Greninja;3;241;0.012448;4;7;1;12;0.333333;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;mega-greninja-ex;Mega Greninja;3;241;0.012448;0;5;0;5;0.0;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;kangaskhan-bouffalant;Kangaskhan Bouffalant;3;241;0.012448;0;4;0;4;0.0;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;lopunny-dusknoir;Lopunny Dusknoir;3;241;0.012448;6;7;0;13;0.461538;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;mega-chandelure-ex;Mega Chandelure;2;241;0.008299;1;4;0;5;0.2;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;toxtricity-box;Toxtricity Box;2;241;0.008299;1;4;0;5;0.2;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;mega-lucario-ex;Mega Lucario;2;241;0.008299;9;2;0;11;0.818182;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;mega-starmie-ex;Mega Starmie;2;241;0.008299;8;3;0;11;0.727273;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;ogerpon-meganium-hydrapple;Ogerpon Meganium Hydrapple;2;241;0.008299;13;3;0;16;0.8125;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;palafin-ex;Palafin;1;241;0.004149;1;2;0;3;0.333333;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;hydreigon-ex;Hydreigon;1;241;0.004149;1;2;0;3;0.333333;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;ethan-typhlosion;Ethan's Typhlosion;1;241;0.004149;0;2;0;2;0.0;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;mega-absol-box;Mega Absol Box;1;241;0.004149;0;1;0;1;0.0;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;seaking-pre;Seaking Festival Lead;1;241;0.004149;2;4;0;6;0.333333;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;mega-manectric-ex-meg;Mega Manectric;1;241;0.004149;0;2;0;2;0.0;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;blaziken-zoroark;Blaziken Zoroark;1;241;0.004149;1;1;0;2;0.5;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;dragapult-froslass;Dragapult Froslass;1;241;0.004149;0;1;0;1;0.0;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;jellicent-dusknoir;Jellicent Dusknoir;1;241;0.004149;4;2;0;6;0.666667;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;starmie-dusknoir;Starmie Dusknoir;1;241;0.004149;1;2;1;4;0.25;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;ursaluna-lunatone;Ursaluna Lunatone;1;241;0.004149;0;2;0;2;0.0;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;stevens-metagross;Steven's Metagross;1;241;0.004149;3;3;0;6;0.5;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;joltik-box;Joltik Box;1;241;0.004149;2;3;0;5;0.4;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;toucannon-pbl;Toucannon;1;241;0.004149;1;2;1;4;0.25;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;dragapult-dudunsparce;Dragapult Dudunsparce;1;241;0.004149;7;1;0;8;0.875;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;cinccino-ex;Cinccino;1;241;0.004149;6;2;0;8;0.75;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;mega-abomasnow-ex;Mega Abomasnow;1;241;0.004149;4;4;0;8;0.5;mitUnentschieden;pairings
6a963bc7629039f77d8a717f;2026-09-07;TEF-PBL;241;toxtricity-pfl;Toxtricity;1;241;0.004149;3;4;1;8;0.375;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;dragapult-ex;Dragapult;17;122;0.139344;51;46;2;99;0.515152;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;alakazam-dudunsparce;Alakazam Dudunsparce;9;122;0.07377;21;22;2;45;0.466667;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;dragapult-blaziken;Dragapult Blaziken;7;122;0.057377;14;17;1;32;0.4375;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;slowking-scr;Slowking;7;122;0.057377;27;19;1;47;0.574468;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;festival-lead;Festival Lead;7;122;0.057377;22;22;0;44;0.5;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;dragapult-dusknoir;Dragapult Dusknoir;6;122;0.04918;10;12;0;22;0.454545;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;crustle-dri;Crustle;6;122;0.04918;14;19;0;33;0.424242;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;n-zoroark;N's Zoroark;5;122;0.040984;8;16;1;25;0.32;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;mega-excadrill-ex;Mega Excadrill;5;122;0.040984;20;15;2;37;0.540541;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;grimmsnarl-froslass;Grimmsnarl Froslass;4;122;0.032787;8;12;0;20;0.4;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;other;Other;4;122;0.032787;11;7;0;18;0.611111;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;rockets-honchkrow;Rocket's Honchkrow;4;122;0.032787;10;8;3;21;0.47619;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;sharpedo-toxtricity;Sharpedo Toxtricity;3;122;0.02459;3;7;0;10;0.3;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;ogerpon-meganium-arboliva;Ogerpon Meganium Arboliva;3;122;0.02459;6;8;0;14;0.428571;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;basic-box-m;Basic Box;3;122;0.02459;6;9;0;15;0.4;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;lopunny-dudunsparce;Lopunny Dudunsparce;3;122;0.02459;3;8;0;11;0.272727;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;dhelmise-pbl;Dhelmise;3;122;0.02459;6;12;0;18;0.333333;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;alakazam-dusknoir;Alakazam Dusknoir;3;122;0.02459;11;6;3;20;0.55;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;beedrill-ex-cri;Beedrill;2;122;0.016393;3;4;0;7;0.428571;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;ogerpon-meganium-hydrapple;Ogerpon Meganium Hydrapple;2;122;0.016393;6;3;1;10;0.6;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;kangaskhan-bouffalant;Kangaskhan Bouffalant;2;122;0.016393;6;5;0;11;0.545455;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;lucario-hariyama;Lucario Hariyama;2;122;0.016393;3;5;0;8;0.375;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;mega-lucario-ex;Mega Lucario;2;122;0.016393;1;7;0;8;0.125;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;cynthia-garchomp-ex;Cynthia's Garchomp;2;122;0.016393;6;6;0;12;0.5;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;starmie-dusknoir;Starmie Dusknoir;1;122;0.008197;0;1;0;1;0.0;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;mega-darkrai-ex;Mega Darkrai;1;122;0.008197;0;1;0;1;0.0;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;rocket-mewtwo-ex;Rocket's Mewtwo;1;122;0.008197;1;2;0;3;0.333333;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;starmie-froslass;Starmie Froslass;1;122;0.008197;0;4;0;4;0.0;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;erikas-victreebel;Erika's Victreebel;1;122;0.008197;1;3;0;4;0.25;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;clefairy-ogerpon;Clefairy Ogerpon;1;122;0.008197;3;2;0;5;0.6;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;mega-absol-box;Mega Absol Box;1;122;0.008197;2;3;0;5;0.4;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;dragapult-dudunsparce;Dragapult Dudunsparce;1;122;0.008197;0;2;0;2;0.0;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;stevens-metagross;Steven's Metagross;1;122;0.008197;0;1;0;1;0.0;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;greninja-ex;Greninja;1;122;0.008197;5;3;0;8;0.625;mitUnentschieden;pairings
6a9ebc30ab080c8c957fcc9c;2026-09-07;TEF-PBL;122;mega-venusaur-ex;Mega Venusaur;1;122;0.008197;3;4;0;7;0.428571;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;dragapult-ex;Dragapult;45;342;0.131579;124;116;5;245;0.506122;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;alakazam-dudunsparce;Alakazam Dudunsparce;25;342;0.073099;70;71;0;141;0.496454;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;dragapult-dusknoir;Dragapult Dusknoir;20;342;0.05848;40;59;2;101;0.39604;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;slowking-scr;Slowking;19;342;0.055556;41;51;1;93;0.44086;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;basic-box-m;Basic Box;14;342;0.040936;34;26;2;62;0.548387;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;n-zoroark;N's Zoroark;14;342;0.040936;42;37;1;80;0.525;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;mega-excadrill-ex;Mega Excadrill;13;342;0.038012;32;40;0;72;0.444444;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;dhelmise-pbl;Dhelmise;12;342;0.035088;34;31;0;65;0.523077;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;dragapult-blaziken;Dragapult Blaziken;11;342;0.032164;40;29;0;69;0.57971;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;other;Other;10;342;0.02924;7;20;0;27;0.259259;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;festival-lead;Festival Lead;10;342;0.02924;26;29;0;55;0.472727;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;crustle-dri;Crustle;10;342;0.02924;18;23;0;41;0.439024;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;lucario-hariyama;Lucario Hariyama;9;342;0.026316;18;29;0;47;0.382979;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;lopunny-dusknoir;Lopunny Dusknoir;8;342;0.023392;20;27;0;47;0.425532;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;alakazam-dusknoir;Alakazam Dusknoir;7;342;0.020468;18;23;0;41;0.439024;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;ogerpon-meganium-hydrapple;Ogerpon Meganium Hydrapple;7;342;0.020468;17;21;1;39;0.435897;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;mega-lucario-ex;Mega Lucario;6;342;0.017544;8;21;0;29;0.275862;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;raging-bolt-ogerpon;Raging Bolt Ogerpon;6;342;0.017544;8;23;0;31;0.258065;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;grimmsnarl-froslass;Grimmsnarl Froslass;6;342;0.017544;9;15;0;24;0.375;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;rocket-mewtwo-ex;Rocket's Mewtwo;6;342;0.017544;10;21;0;31;0.322581;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;rockets-honchkrow;Rocket's Honchkrow;6;342;0.017544;28;15;1;44;0.636364;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;cynthia-garchomp-ex;Cynthia's Garchomp;5;342;0.01462;3;10;0;13;0.230769;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;beedrill-ex-cri;Beedrill;5;342;0.01462;3;9;0;12;0.25;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;toxtricity-box;Toxtricity Box;5;342;0.01462;9;12;1;22;0.409091;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;mega-absol-box;Mega Absol Box;4;342;0.011696;6;9;0;15;0.4;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;lopunny-dudunsparce;Lopunny Dudunsparce;4;342;0.011696;17;7;0;24;0.708333;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;starmie-froslass;Starmie Froslass;3;342;0.008772;3;6;0;9;0.333333;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;toucannon-pbl;Toucannon;3;342;0.008772;4;13;0;17;0.235294;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;sharpedo-toxtricity;Sharpedo Toxtricity;3;342;0.008772;10;9;0;19;0.526316;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;ogerpon-meganium-arboliva;Ogerpon Meganium Arboliva;3;342;0.008772;12;6;0;18;0.666667;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;archaludon-dudunsparce;Archaludon Dudunsparce;3;342;0.008772;2;6;0;8;0.25;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;mega-charizard-x-ex;Mega Charizard X;2;342;0.005848;6;6;0;12;0.5;mitUnentschieden;pairings
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;342;toxtricity-pfl;Toxtricity;2;342;0.005848;4;6;0;10;0.4;mitUnentschieden;pairings
