meta;tournament_date;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec
SVI-PFL;13th February 2026;Dragapult Charizard;Enhanced Hammer;TWM 148;5;1;5;27;18,52;TWM;;148;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_148_R_EN_LG.png;No
SVI-PFL;13th February 2026;Dragapult Charizard;Jamming Tower;TWM 153;5;2;4;27;14,81;TWM;;153;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_R_EN_LG.png;Yes
SVI-PFL;13th February 2026;Dragapult Charizard;Professor Turo's Scenario;PRE 121;4;1;4;27;14,81;PRE;;121;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_121_R_EN_LG.png;No
SVI-PFL;13th February 2026;Dragapult Charizard;Prime Catcher;PRE 119;2;1;2;27;7,41;PRE;;119;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_119_R_EN_LG.png;Yes
SVI-PFL;13th February 2026;Dragapult Charizard;Cleffa;OBF 80;1;1;1;27;3,7;OBF;;80;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_080_R_EN_LG.png;No
SVI-PFL;13th February 2026;Dragapult Charizard;Moltres;PFL 14;2;1;2;27;7,41;PFL;;14;Rare;R Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_014_R_EN_LG.png;No
SVI-PFL;13th February 2026;Dragapult Charizard;Tatsugiri;TWM 131;1;1;1;27;3,7;TWM;;131;Uncommon;N Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_131_R_EN_LG.png;No
SVI-PFL;13th February 2026;Dragapult Charizard;Pidgey;OBF 162;2;2;1;27;3,7;OBF;;162;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_162_R_EN_LG.png;No
SVI-PFL;13th February 2026;Dragapult Charizard;Pidgeotto;MEW 17;1;1;1;27;3,7;MEW;;17;Common;C Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_017_R_EN_LG.png;No
SVI-PFL;13th February 2026;Dragapult Charizard;Pidgeot ex;OBF 164;1;1;1;27;3,7;OBF;;164;Double Rare;C Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_164_R_EN_LG.png;No
SVI-PFL;13th February 2026;Dragapult Charizard;Brave Bangle;WHT 80;1;1;1;27;3,7;WHT;;80;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_080_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Hoothoot;SCR 114;134;4;46;47;97,87;SCR;;114;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_114_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Noctowl;SCR 115;141;3;47;47;100,0;SCR;;115;Rare;C Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_115_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Charmander;PAF 7;95;3;47;47;100,0;PAF;;7;Common;R Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_007_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Charmander;PFL 11;46;2;44;47;93,62;PFL;;11;Common;R Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_011_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Charmeleon;PFL 12;44;1;44;47;93,62;PFL;;12;Common;R Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_012_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Charizard ex;OBF 125;94;2;47;47;100,0;OBF;;125;Double Rare;D Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_125_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Duskull;PRE 35;86;2;45;47;95,74;PRE;;35;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_035_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Dusclops;PRE 36;43;1;43;47;91,49;PRE;;36;Common;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_036_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Dusknoir;PRE 37;45;1;45;47;95,74;PRE;;37;Rare;P Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_037_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Pidgey;MEW 16;33;2;30;47;63,83;MEW;;16;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_016_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Pidgey;OBF 162;45;2;42;47;89,36;OBF;;162;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_162_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Pidgeotto;MEW 17;28;1;28;47;59,57;MEW;;17;Common;C Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_017_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Pidgeot ex;OBF 164;86;2;47;47;100,0;OBF;;164;Double Rare;C Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_164_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Fan Rotom;SCR 118;93;2;47;47;100,0;SCR;;118;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_118_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Klefki;SVI 96;34;1;34;47;72,34;SVI;;96;Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_096_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Ditto;MEW 132;9;1;9;47;19,15;MEW;;132;Rare;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_132_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Fezandipiti ex;ASC 142;29;1;29;47;61,7;ASC;;142;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Wellspring Mask Ogerpon ex;TWM 64;12;2;11;47;23,4;TWM;;64;Double Rare;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_064_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Terapagos ex;SCR 128;82;2;46;47;97,87;SCR;;128;Double Rare;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_128_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Dawn;PFL 87;185;4;47;47;100,0;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Boss's Orders;ASC 183;95;3;47;47;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Iono;PAF 80;71;2;47;47;100,0;PAF;;80;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_080_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Briar;PRE 100;45;1;45;47;95,74;PRE;;100;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_100_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Rare Candy;MEG 125;186;4;47;47;100,0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Buddy-Buddy Poffin;ASC 184;186;4;47;47;100,0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Nest Ball;PAF 84;159;4;47;47;100,0;PAF;;84;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_084_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Ultra Ball;ASC 213;47;1;47;47;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Night Stretcher;ASC 196;44;2;43;47;91,49;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Super Rod;PAL 188;48;2;47;47;100,0;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Prime Catcher;PRE 119;32;1;32;47;68,09;PRE;;119;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_119_R_EN_LG.png;Yes
SVI-PFL;13th February 2026;Charizard Noctowl;Area Zero Underdepths;PRE 94;95;3;47;47;100,0;PRE;;94;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Fire Energy;SVE 18;235;5;47;47;100,0;SVE;;18;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_018_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Water Energy;SVE 19;12;2;11;47;23,4;SVE;;19;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_019_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Jet Energy;PAL 190;82;2;44;47;93,62;PAL;;190;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_190_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Pidgeotto;OBF 163;15;1;15;47;31,91;OBF;;163;Uncommon;C Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_163_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Hilda;WHT 84;5;1;5;47;10,64;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Professor Turo's Scenario;PRE 121;2;1;2;47;4,26;PRE;;121;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_121_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Fezandipiti ex;SFA 38;18;1;18;47;38,3;SFA;;38;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Hoothoot;PRE 77;3;1;3;47;6,38;PRE;;77;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_077_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Black Belt's Training;JTG 143;5;1;5;47;10,64;JTG;;143;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_143_R_EN_LG.png;Yes
SVI-PFL;13th February 2026;Charizard Noctowl;Jacq;SVI 175;3;1;3;47;6,38;SVI;;175;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_175_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Hoothoot;TEF 126;5;3;3;47;6,38;TEF;;126;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_126_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Counter Catcher;PAR 160;15;2;14;47;29,79;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Unfair Stamp;TWM 165;4;1;4;47;8,51;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;Yes
SVI-PFL;13th February 2026;Charizard Noctowl;Charmeleon;MEW 5;2;1;2;47;4,26;MEW;;5;Uncommon;R Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_005_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Crispin;PRE 105;8;1;8;47;17,02;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Sparkling Crystal;PRE 129;7;1;7;47;14,89;PRE;;129;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_129_R_EN_LG.png;Yes
SVI-PFL;13th February 2026;Charizard Noctowl;Pecharunt ex;SFA 39;2;1;2;47;4,26;SFA;;39;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_039_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Air Balloon;ASC 181;4;1;4;47;8,51;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Technical Machine: Evolution;PAR 178;1;1;1;47;2,13;PAR;;178;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_178_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Defiance Band;SVI 169;1;1;1;47;2,13;SVI;;169;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_169_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Kieran;PRE 113;2;1;2;47;4,26;PRE;;113;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_113_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Maximum Belt;PRE 117;4;1;4;47;8,51;PRE;;117;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_117_R_EN_LG.png;Yes
SVI-PFL;13th February 2026;Charizard Noctowl;Chi-Yu;PAR 29;3;1;3;47;6,38;PAR;;29;Rare;R Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_029_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Gravity Mountain;SSP 177;1;1;1;47;2,13;SSP;;177;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_177_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Psyduck;ASC 39;2;1;2;47;4,26;ASC;;39;Common;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Jamming Tower;TWM 153;1;1;1;47;2,13;TWM;;153;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_R_EN_LG.png;Yes
SVI-PFL;13th February 2026;Charizard Noctowl;Battle Cage;PFL 85;2;1;2;47;4,26;PFL;;85;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Iron Bundle;PAR 56;1;1;1;47;2,13;PAR;;56;Uncommon;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_056_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Switch;MEG 130;1;1;1;47;2,13;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png;Yes
SVI-PFL;13th February 2026;Charizard Noctowl;Chien-Pao;SSP 56;1;1;1;47;2,13;SSP;;56;Rare;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png;No
SVI-PFL;13th February 2026;Charizard Noctowl;Charmeleon;PAF 8;1;1;1;47;2,13;PAF;;8;Uncommon;R Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_008_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Ralts;MEG 58;167;3;57;58;98,28;MEG;;58;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_058_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Kirlia;MEG 59;86;3;58;58;100,0;MEG;;59;Common;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_059_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Gardevoir ex;SVI 86;116;2;58;58;100,0;SVI;;86;Double Rare;P Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_086_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Munkidori;TWM 95;174;3;58;58;100,0;TWM;;95;Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Frillish;WHT 44;118;3;58;58;100,0;WHT;;44;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_044_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Jellicent ex;WHT 45;58;1;58;58;100,0;WHT;;45;Double Rare;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_045_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Scream Tail;PAR 86;58;1;58;58;100,0;PAR;;86;Uncommon;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_086_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Lillie's Clefairy ex;JTG 56;53;1;53;58;91,38;JTG;;56;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Fezandipiti ex;SFA 38;21;1;21;58;36,21;SFA;;38;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Mew ex;MEW 151;58;1;58;58;100,0;MEW;;151;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Lillie's Determination;ASC 192;227;4;58;58;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Iono;PAF 80;232;4;58;58;100,0;PAF;;80;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_080_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Arven;OBF 186;58;3;42;58;72,41;OBF;;186;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_186_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Professor Turo's Scenario;PRE 121;54;1;54;58;93,1;PRE;;121;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_121_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Ultra Ball;ASC 213;232;4;58;58;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Earthen Vessel;PRE 106;172;4;58;58;100,0;PRE;;106;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_106_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Rare Candy;MEG 125;148;3;58;58;100,0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Nest Ball;PAF 84;121;3;58;58;100,0;PAF;;84;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_084_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Night Stretcher;ASC 196;116;2;58;58;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Secret Box;TWM 163;58;1;58;58;100,0;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png;Yes
SVI-PFL;13th February 2026;Gardevoir Jellicent;Counter Catcher;PAR 160;95;2;58;58;100,0;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Super Rod;PAL 188;58;1;58;58;100,0;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Technical Machine: Evolution;PAR 178;23;1;23;58;39,66;PAR;;178;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_178_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Luxurious Cape;PAR 166;7;1;7;58;12,07;PAR;;166;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_166_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Bravery Charm;PAL 173;86;2;58;58;100,0;PAL;;173;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_173_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Artazon;PAF 76;64;2;58;58;100,0;PAF;;76;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_076_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Mystery Garden;ASC 194;46;2;44;58;75,86;ASC;;194;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_194_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Psychic Energy;SVE 21;409;8;58;58;100,0;SVE;;21;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Darkness Energy;SVE 23;174;3;58;58;100,0;SVE;;23;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Mega Diancie ex;PFL 41;51;1;51;58;87,93;PFL;;41;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_041_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Latias ex;SSP 76;34;1;34;58;58,62;SSP;;76;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Professor's Research;BLK 85;15;2;14;58;24,14;BLK;;85;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_085_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Fezandipiti ex;ASC 142;35;1;35;58;60,34;ASC;;142;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Boss's Orders;ASC 183;2;1;2;58;3,45;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Team Rocket's Watchtower;ASC 210;16;2;15;58;25,86;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Technical Machine: Devolution;PAR 177;20;1;20;58;34,48;PAR;;177;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_177_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Elgyem;BLK 40;3;1;3;58;5,17;BLK;;40;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_040_R_EN_LG.png;No
SVI-PFL;13th February 2026;Gardevoir Jellicent;Energy Switch;MEG 115;2;1;2;58;3,45;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;No
