tournament_id;date;meta;archetype_id;opponent_id;wins;losses;ties;matches;win_rate;win_rate_convention
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;n-zoroark;mega-lucario-ex;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;mega-lucario-ex;n-zoroark;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;lopunny-dusknoir;basic-box-m;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;basic-box-m;lopunny-dusknoir;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;mega-excadrill-ex;alakazam-dudunsparce;1;1;0;2;0.5;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;alakazam-dudunsparce;mega-excadrill-ex;1;1;0;2;0.5;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;lucario-hariyama;sharpedo-toxtricity;2;0;0;2;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;sharpedo-toxtricity;lucario-hariyama;0;2;0;2;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;zygarde-barbaracle;alakazam-dusknoir;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;alakazam-dusknoir;zygarde-barbaracle;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;dragapult-dusknoir;dhelmise-pbl;2;0;0;2;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;dhelmise-pbl;dragapult-dusknoir;0;2;0;2;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;cynthia-garchomp-ex;sharpedo-toxtricity;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;sharpedo-toxtricity;cynthia-garchomp-ex;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;mega-starmie-ex;dhelmise-pbl;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;dhelmise-pbl;mega-starmie-ex;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;mega-excadrill-ex;stevens-metagross;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;stevens-metagross;mega-excadrill-ex;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;cynthia-garchomp-ex;n-zoroark;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;n-zoroark;cynthia-garchomp-ex;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;slowking-scr;festival-lead;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;festival-lead;slowking-scr;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;alakazam-dudunsparce;dragapult-dusknoir;0;2;0;2;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;dragapult-dusknoir;alakazam-dudunsparce;2;0;0;2;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;rockets-honchkrow;dragapult-blaziken;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;dragapult-blaziken;rockets-honchkrow;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;slowking-scr;azumarill-ssp;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;azumarill-ssp;slowking-scr;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;lucario-hariyama;basic-box-m;0;2;0;2;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;basic-box-m;lucario-hariyama;2;0;0;2;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;rocket-mewtwo-ex;rocket-mewtwo-ex;1;1;0;2;0.5;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;dragapult-dusknoir;n-zoroark;1;1;0;2;0.5;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;n-zoroark;dragapult-dusknoir;1;1;0;2;0.5;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;dragapult-ex;mega-starmie-ex;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;mega-starmie-ex;dragapult-ex;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;festival-lead;dragapult-dusknoir;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;dragapult-dusknoir;festival-lead;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;toxtricity-pfl;gengar-ex;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;gengar-ex;toxtricity-pfl;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;sharpedo-toxtricity;toxtricity-box;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;toxtricity-box;sharpedo-toxtricity;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;mega-greninja-ex;crustle-dri;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;crustle-dri;mega-greninja-ex;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;grimmsnarl-froslass;beedrill-ex-cri;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;beedrill-ex-cri;grimmsnarl-froslass;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;azumarill-ssp;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;crustle-dri;azumarill-ssp;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;crustle-dri;slowking-scr;2;0;1;3;0.666667;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;slowking-scr;crustle-dri;0;2;1;3;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;mega-venusaur-ex;cynthia-garchomp-ex;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;cynthia-garchomp-ex;mega-venusaur-ex;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;rocket-mewtwo-ex;greninja-ex;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;greninja-ex;rocket-mewtwo-ex;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;crustle-dri;clefairy-ogerpon;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;clefairy-ogerpon;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;zygarde-barbaracle;mega-excadrill-ex;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;mega-excadrill-ex;zygarde-barbaracle;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;mega-excadrill-ex;lopunny-dusknoir;0;2;0;2;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;lopunny-dusknoir;mega-excadrill-ex;2;0;0;2;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;stevens-metagross;crustle-dri;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;crustle-dri;stevens-metagross;1;0;0;1;1.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;manectric-eelektrik;dhelmise-pbl;0;1;0;1;0.0;mitUnentschieden
6aab44c138886b36383c21bf;2026-09-18;TEF-30C;dhelmise-pbl;manectric-eelektrik;1;0;0;1;1.0;mitUnentschieden
