tournament_id;date;meta;archetype_id;group;set;number;card;copies_total;lists_with_card;lists_total;avg_count;inclusion_rate
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;pokemon;PRE;54;Bloodmoon Ursaluna;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;pokemon;SFA;40;Genesect;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;MEG;119;Lillie's Determination;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;MEG;114;Boss's Orders;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;POR;85;Tarragon;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;PBL;78;Gwynn;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;POR;81;Poké Pad;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;MEG;116;Fighting Gong;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;ASC;196;Night Stretcher;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;SVI;186;Pokégear 3.0;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;SVI;171;Energy Retrieval;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;CRI;82;Special Red Card;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;ASC;181;Air Balloon;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;PFL;85;Battle Cage;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;trainer;DRI;180;Team Rocket's Watchtower;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;energy;MEE;6;Fighting Energy;9;1;1;9.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;energy;ASC;216;Prism Energy;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;okidogi-barbaracle;energy;TWM;167;Legacy Energy;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;pokemon;POR;62;Meowth ex;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;pokemon;ASC;39;Psyduck;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;pokemon;ASC;16;Budew;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;trainer;WHT;84;Hilda;3;1;2;1.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;trainer;MEG;132;Wally's Compassion;2;1;2;1.0;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;trainer;SCR;133;Crispin;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;trainer;ASC;196;Night Stretcher;2;1;2;1.0;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;trainer;CRI;82;Special Red Card;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;trainer;MEG;130;Switch;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;trainer;TEF;152;Hero's Cape;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;trainer;MEG;127;Risky Ruins;2;1;2;1.0;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;starmie-froslass;energy;WHT;86;Ignition Energy;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-greninja-ex;pokemon;TWM;57;Frogadier;1;1;4;0.25;0.25
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-greninja-ex;pokemon;POR;20;Staryu;3;2;4;0.75;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-greninja-ex;pokemon;POR;21;Mega Starmie ex;3;2;4;0.75;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-greninja-ex;pokemon;ASC;142;Fezandipiti ex;2;2;4;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-greninja-ex;trainer;POR;84;Rosa's Encouragement;1;1;4;0.25;0.25
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-greninja-ex;trainer;CRI;82;Special Red Card;2;2;4;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;dhelmise-pbl;trainer;SSP;162;Amulet of Hope;1;1;5;0.2;0.2
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;TWM;25;Teal Mask Ogerpon ex;8;2;2;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;ASC;8;Chikorita;3;2;2;1.5;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;MEG;9;Bayleef;3;2;2;1.5;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;MEG;10;Meganium;4;2;2;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;SCR;12;Applin;2;1;2;1.0;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;TWM;18;Dipplin;4;2;2;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;SCR;14;Hydrapple ex;4;2;2;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;SCR;114;Hoothoot;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;SCR;115;Noctowl;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;MEG;12;Celebi;2;2;2;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;POR;62;Meowth ex;2;2;2;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;ASC;142;Fezandipiti ex;2;2;2;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;SFA;6;Tapu Bulu;2;2;2;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;MEG;119;Lillie's Determination;8;2;2;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;MEG;114;Boss's Orders;5;2;2;2.5;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;TWM;155;Lana's Aid;2;2;2;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;PFL;87;Dawn;3;2;2;1.5;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;SCR;132;Briar;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;SFA;64;Xerosic's Machinations;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;TWM;143;Bug Catching Set;8;2;2;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;MEG;131;Ultra Ball;6;2;2;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;ASC;196;Night Stretcher;2;2;2;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;ASC;212;Tool Scrapper;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;CRI;82;Special Red Card;2;2;2;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;TWM;165;Unfair Stamp;2;2;2;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;POR;81;Poké Pad;4;2;2;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;SVI;171;Energy Retrieval;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;trainer;MEG;117;Forest of Vitality;6;2;2;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;energy;MEE;1;Grass Energy;26;2;2;13.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;pokemon;PBL;48;Mega Darkrai ex;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;pokemon;SFA;39;Pecharunt ex;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;pokemon;SSP;76;Latias ex;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;pokemon;POR;62;Meowth ex;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;pokemon;MEG;104;Mega Kangaskhan ex;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;pokemon;TWM;95;Munkidori;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;pokemon;ASC;142;Fezandipiti ex;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;pokemon;TWM;141;Bloodmoon Ursaluna ex;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;PRE;112;Janine's Secret Art;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;MEG;114;Boss's Orders;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;SSP;170;Cyrano;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;MEG;119;Lillie's Determination;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;TEF;145;Ciphermaniac's Codebreaking;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;MEG;115;Energy Switch;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;MEG;131;Ultra Ball;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;PBL;75;Dark Bell;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;ASC;196;Night Stretcher;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;SVI;186;Pokégear 3.0;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;MEG;121;Mega Signal;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;CRI;82;Special Red Card;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;trainer;SSP;180;Lively Stadium;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;energy;MEE;7;Darkness Energy;7;1;1;7.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;energy;PBL;83;Shadowy Darkness Energy;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-darkrai-ex;energy;TWM;167;Legacy Energy;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;pokemon;PBL;36;Litwick;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;pokemon;PBL;37;Lampent;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;pokemon;PBL;38;Mega Chandelure ex;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;pokemon;TWM;38;Chandelure;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;pokemon;ASC;16;Budew;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;pokemon;BLK;40;Elgyem;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;pokemon;ASC;142;Fezandipiti ex;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;pokemon;POR;62;Meowth ex;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;pokemon;JTG;56;Lillie's Clefairy ex;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;MEG;119;Lillie's Determination;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;WHT;84;Hilda;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;MEG;114;Boss's Orders;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;TWM;155;Lana's Aid;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;SSP;187;Surfer;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;POR;81;Poké Pad;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;MEG;131;Ultra Ball;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;MEG;125;Rare Candy;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;ASC;196;Night Stretcher;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;ASC;181;Air Balloon;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;PFL;85;Battle Cage;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;trainer;DRI;180;Team Rocket's Watchtower;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;energy;MEE;5;Psychic Energy;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;energy;MEE;2;Fire Energy;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;energy;POR;88;Telepathic Psychic Energy;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-chandelure-ex;energy;TEF;162;Neo Upper Energy;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;pokemon;TWM;128;Dreepy;6;2;3;2.0;0.6667
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;pokemon;TWM;129;Drakloak;6;2;3;2.0;0.6667
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;pokemon;TWM;39;Chi-Yu;1;1;3;0.3333;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;pokemon;SSP;21;Victini;2;2;3;0.6667;0.6667
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;pokemon;DRI;10;Shaymin;1;1;3;0.3333;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;TWM;155;Lana's Aid;2;1;3;0.6667;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;TWM;154;Kieran;1;1;3;0.3333;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;TWM;163;Secret Box;1;1;3;0.3333;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;CRI;82;Special Red Card;2;2;3;0.6667;0.6667
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;JTG;156;Redeemable Ticket;2;2;3;0.6667;0.6667
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;ASC;212;Tool Scrapper;1;1;3;0.3333;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;PFL;85;Battle Cage;2;1;3;0.6667;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;CRI;80;Prism Tower;1;1;3;0.3333;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;pokemon;MEG;76;Riolu;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;pokemon;MEG;77;Mega Lucario ex;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;pokemon;MEG;72;Makuhita;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;pokemon;MEG;73;Hariyama;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;pokemon;MEG;75;Solrock;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;pokemon;MEG;74;Lunatone;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;pokemon;POR;62;Meowth ex;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;MEG;119;Lillie's Determination;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;MEG;114;Boss's Orders;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;POR;76;Judge;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;TWM;145;Carmine;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;JTG;143;Black Belt's Training;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;POR;85;Tarragon;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;MEG;116;Fighting Gong;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;MEG;124;Premium Power Pro;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;POR;81;Poké Pad;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;MEG;131;Ultra Ball;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;CRI;82;Special Red Card;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;MEG;130;Switch;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;TWM;163;Secret Box;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;MEG;121;Mega Signal;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;ASC;181;Air Balloon;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;trainer;SSP;177;Gravity Mountain;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lucario-hariyama;energy;MEE;6;Fighting Energy;11;1;1;11.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;dragapult-dusknoir;trainer;SCR;131;Area Zero Underdepths;1;1;8;0.125;0.125
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;pokemon;TWM;130;Dragapult ex;1;1;3;0.3333;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;POR;76;Judge;1;1;3;0.3333;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;POR;71;Crushing Hammer;2;1;3;0.6667;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;TEF;154;Maximum Belt;1;1;3;0.3333;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;SCR;131;Area Zero Underdepths;1;1;3;0.3333;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ethan-typhlosion;trainer;POR;77;Lumiose City;1;1;3;0.3333;0.3333
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;TWM;17;Applin;2;1;2;1.0;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;MEG;8;Chikorita;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;ogerpon-meganium-hydrapple;pokemon;ASC;9;Bayleef;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;gengar-ex;pokemon;ASC;16;Budew;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;gengar-ex;trainer;DRI;176;Team Rocket's Petrel;2;1;2;1.0;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;gengar-ex;trainer;PFL;87;Dawn;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;gengar-ex;trainer;MEG;131;Ultra Ball;2;1;2;1.0;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;gengar-ex;trainer;CRI;82;Special Red Card;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;gengar-ex;trainer;PFL;92;Punk Helmet;2;1;2;1.0;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;gengar-ex;trainer;SCR;136;Grand Tree;1;1;2;0.5;0.5
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-greninja-ex;pokemon;TWM;53;Froslass;2;1;4;0.5;0.25
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-greninja-ex;pokemon;DRI;10;Shaymin;1;1;4;0.25;0.25
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;mega-greninja-ex;pokemon;CRI;70;Patrat;1;1;4;0.25;0.25
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lopunny-dudunsparce;pokemon;TEF;128;Dunsparce;3;2;5;0.6;0.4
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lopunny-dudunsparce;pokemon;SSP;56;Chien-Pao;2;2;5;0.4;0.4
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lopunny-dudunsparce;trainer;PFL;94;Wondrous Patch;4;2;5;0.8;0.4
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;lopunny-dudunsparce;energy;MEE;5;Psychic Energy;6;2;5;1.2;0.4
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;ASC;4;Erika's Bellsprout;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;ASC;5;Erika's Weepinbell;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;ASC;6;Erika's Victreebel;3;1;1;3.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;ASC;7;Erika's Tangela;4;1;1;4.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;ASC;8;Chikorita;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;MEG;9;Bayleef;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;MEG;10;Meganium;2;1;1;2.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;ASC;1;Erika's Oddish;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;ASC;2;Erika's Gloom;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;ASC;3;Erika's Vileplume ex;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;TEF;23;Rellor;1;1;1;1.0;1.0
6aad6f9ce905c1db687444f5;2026-09-19;TEF-30C;erikas-victreebel;pokemon;TEF;24;Rabsca;1;1;1;1.0;1.0
