deck_name;rank;count;share;winrate
Dragapult;1;4432;8,48;53,07
Mega Excadrill;2;3484;6,66;48,68
Alakazam Dudunsparce;3;3173;6,07;51,76
Dragapult Dusknoir;4;2983;5,71;50,45
Slowking;5;2859;5,47;51,73
N's Zoroark;6;2860;5,47;47,93
Dragapult Blaziken;7;2706;5,18;52,62
Festival Lead;8;2696;5,16;50,88
Dhelmise;9;2083;3,98;49,21
Grimmsnarl Froslass;10;1918;3,67;51,0
Basic Box;11;1116;2,13;52,26
Toucannon;12;1089;2,08;46,98
Mega Lucario;13;1068;2,04;49,92
Raging Bolt Ogerpon;14;1017;1,95;52,33
Lucario Hariyama;15;1014;1,94;48,17
Rocket's Honchkrow;16;737;1,41;51,2
Ogerpon Meganium Hydrapple;17;727;1,39;51,87
Crustle;18;726;1,39;51,75
Mega Greninja;19;718;1,37;42,13
Cynthia's Garchomp;20;690;1,32;51,59
Mega Chandelure;21;531;1,02;42,74
Beedrill;22;527;1,01;50,49
Rocket's Mewtwo;23;521;1,0;46,1
Lopunny Dudunsparce;24;493;0,94;53,23
Mega Absol Box;25;426;0,81;46,98
Lopunny Dusknoir;26;407;0,78;48,88
Greninja;27;405;0,77;50,7
Kangaskhan Bouffalant;28;396;0,76;50,51
Hop's Trevenant;29;376;0,72;45,86
Starmie Froslass;30;372;0,71;48,78
Toxtricity Box;31;366;0,7;50,06
Ethan's Typhlosion;32;342;0,65;46,47
Manectric Eelektrik;33;341;0,65;42,17
Ogerpon Meganium Arboliva;34;323;0,62;55,31
Dragapult Dudunsparce;35;315;0,6;52,93
Sharpedo Toxtricity;36;311;0,59;50,22
Alakazam Dusknoir;37;303;0,58;49,62
Ceruledge;38;280;0,54;47,97
Mega Venusaur;39;278;0,53;44,64
Mega Darkrai;40;241;0,46;37,18
Starmie Dusknoir;41;236;0,45;48,08
Mega Starmie;42;230;0,44;49,81
Steven's Metagross;43;203;0,39;49,89
Cinccino;44;200;0,38;49,53
Toxtricity;45;176;0,34;37,15
Clefairy Ogerpon;46;153;0,29;49,39
Blaziken Zoroark;47;145;0,28;47,46
Okidogi Barbaracle;48;130;0,25;48,45
Froslass Munkidori;49;123;0,24;41,13
Lillie's Clefairy;50;122;0,23;49,18
Wailord;51;120;0,23;38,56
Seaking Festival Lead;52;117;0,22;49,59
Mega Froslass;53;113;0,22;36,03
Mega Abomasnow;54;112;0,21;37,01
Mega Charizard X;55;110;0,21;33,11
Flareon Noctowl;56;104;0,2;43,41
Metagross;57;97;0,19;47,2
Hydreigon;58;99;0,19;36,41
Doublade;59;101;0,19;41,81
Hop's Zacian;60;96;0,18;43,65
Mega Dragonite;61;84;0,16;47,83
Marnie's Grimmsnarl;62;85;0,16;46,59
Ogerpon Meganium;63;84;0,16;39,14
Diancie Dusknoir;64;83;0,16;45,51
Tera Box;65;78;0,15;49,84
Erika's Victreebel;66;66;0,13;39,76
Zygarde Barbaracle;67;62;0,12;46,58
Palafin;68;61;0,12;48,26
Froslass Dudunsparce;69;65;0,12;39,08
Iono's Bellibolt;70;55;0,11;40,54
Iron Thorns;71;56;0,11;31,98
Ursaluna Lunatone;72;54;0,1;40,49
Azumarill;73;52;0,1;42,42
Mega Camerupt;74;45;0,09;32,68
Yanmega;75;48;0,09;45,31
Bronzong;76;48;0,09;45,79
Archaludon;77;47;0,09;37,78
Decidueye;78;48;0,09;35,43
Mega Feraligatr;79;46;0,09;30,57
Archaludon Dudunsparce;80;40;0,08;35,9
Joltik Box;81;40;0,08;42,67
Gengar;82;41;0,08;35,0
Dudunsparce Control;83;36;0,07;39,75
Dragapult Froslass;84;38;0,07;47,33
Eelektrik;85;30;0,06;35,07
Jellicent Dusknoir;86;29;0,06;42,34
Sinistcha Ogerpon;87;27;0,05;55,19
Mega Zygarde;88;27;0,05;42,64
Alakazam;89;28;0,05;48,36
Rocket's Nidoking;90;24;0,05;38,14
Sylveon;91;26;0,05;36,7
Paldean Tauros;92;27;0,05;45,54
Rocket's Spidops;93;25;0,05;37,0
Greninja Blaziken;94;26;0,05;52,22
Archaludon Zoroark;95;27;0,05;41,57
Ethan's Magcargo;96;26;0,05;35,96
Mamoswine;97;25;0,05;38,37
Misty's Gyarados;98;22;0,04;36,26
Blissey;99;21;0,04;45,68
Terapagos Noctowl;100;19;0,04;37,97
Blaziken;101;23;0,04;36,36
Mega Lopunny;102;20;0,04;37,5
Mega Gengar;103;23;0,04;24,64
Feraligatr;104;16;0,03;36,36
Raging Bolt Bellibolt;105;12;0,02;40,35
Scizor;106;13;0,02;43,59
Dragapult Zoroark;107;8;0,02;48,72
Mega Manectric;108;8;0,02;48,65
Mega Diancie;109;8;0,02;39,39
Mega Latias;110;8;0,02;34,38
Flygon;111;10;0,02;35,48
Mega Sharpedo;112;9;0,02;26,92
Flareon;113;8;0,02;23,08
Toxtricity Brute Bonnet;114;6;0,01;56,25
Scovillain;115;6;0,01;46,88
Dragonite Eelektrik;116;6;0,01;40,74
Cinderace;117;6;0,01;44,0
Luxray;118;6;0,01;41,67
Tyranitar;119;5;0,01;31,82
Zoroark Crustle;120;6;0,01;45,0
Heatran Metang;121;4;0,01;33,33
Slaking;122;3;0,01;37,5
Hydrapple Ogerpon;123;5;0,01;53,85
Cornerstone Mask Ogerpon;124;3;0,01;16,67
Okidogi;125;4;0,01;36,36
Bloodmoon Ursaluna;126;3;0,01;12,5
Hydrapple;127;3;0,01;20,0
Alolan Exeggutor ex;128;2;0,0;27,27
Rocket's Porygon-Z;129;2;0,0;40,0
Incineroar;130;2;0,0;40,0
Farigiraf;131;2;0,0;40,0
Raging Bolt;132;2;0,0;11,11
Zoroark Lucario;133;1;0,0;66,67
Ancient Box;134;2;0,0;33,33
Milotic;135;1;0,0;33,33
Dragapult Iron Thorns;136;1;0,0;50,0
Salamence;137;1;0,0;0,0
Future Box;138;1;0,0;0,0
Galvantula;139;1;0,0;0,0
