deck_name;rank;count;share;winrate
Mega Excadrill;1;489;8,47;49,22
Festival Lead;2;380;6,58;53,24
Dhelmise;3;338;5,85;47,56
Dragapult Dusknoir;4;333;5,77;50,36
Dragapult Blaziken;5;332;5,75;56,09
Dragapult;6;307;5,32;54,45
N's Zoroark;7;301;5,21;48,42
Alakazam Dudunsparce;8;277;4,8;55,94
Slowking;9;261;4,52;50,51
Grimmsnarl Froslass;10;140;2,43;56,07
Mega Absol Box;11;124;2,15;50,17
Mega Greninja;12;124;2,15;44,75
Ogerpon Meganium Hydrapple;13;99;1,71;51,96
Rocket's Honchkrow;14;97;1,68;49,09
Lucario Hariyama;15;94;1,63;48,71
Tera Box;16;80;1,39;52,28
Beedrill;17;80;1,39;50,27
Basic Box;18;73;1,26;55,49
Cynthia's Garchomp;19;68;1,18;56,11
Raging Bolt Ogerpon;20;57;0,99;50,21
Manectric Eelektrik;21;56;0,97;42,04
Crustle;22;55;0,95;45,0
Ceruledge;23;52;0,9;47,32
Mega Lucario;24;49;0,85;49,09
Wailord;25;47;0,81;43,09
Ethan's Typhlosion;26;46;0,8;48,58
Rocket's Mewtwo;27;44;0,76;46,83
Toxtricity;28;44;0,76;29,19
Toxtricity Box;29;41;0,71;46,51
Kangaskhan Bouffalant;30;39;0,68;54,4
Hop's Trevenant;31;36;0,62;46,99
Terapagos Noctowl;32;35;0,61;56,38
Mega Venusaur;33;34;0,59;41,67
Iron Thorns;34;29;0,5;31,31
Lopunny Dudunsparce;35;28;0,49;55,47
Starmie Froslass;36;25;0,43;42,11
Metagross;37;24;0,42;46,55
Blaziken Zoroark;38;24;0,42;59,81
Flareon Noctowl;39;23;0,4;48,91
Froslass Munkidori;40;21;0,36;40,79
Lillie's Clefairy;41;20;0,35;50,0
Mega Charizard X;42;20;0,35;34,48
Doublade;43;19;0,33;43,06
Steven's Metagross;44;18;0,31;48,15
Dragapult Dudunsparce;45;18;0,31;50,0
Starmie Dusknoir;46;18;0,31;43,84
Archaludon;47;16;0,28;37,88
Marnie's Grimmsnarl;48;16;0,28;42,86
Greninja;49;14;0,24;51,52
Mega Feraligatr;50;14;0,24;26,47
Zygarde Barbaracle;51;13;0,23;54,22
Mega Dragonite;52;13;0,23;37,04
Hydreigon;53;12;0,21;27,91
Archaludon Zoroark;54;12;0,21;34,48
Froslass Dudunsparce;55;11;0,19;42,22
Mega Abomasnow;56;11;0,19;28,21
Okidogi Barbaracle;57;11;0,19;34,21
Erika's Victreebel;58;9;0,16;60,71
Palafin;59;7;0,12;56,76
Diancie Dusknoir;60;7;0,12;35,0
Rocket's Nidoking;61;6;0,1;45,95
Sharpedo Toxtricity;62;6;0,1;46,43
Dragapult Froslass;63;6;0,1;47,83
Decidueye;64;6;0,1;30,43
Ogerpon Meganium;65;6;0,1;40,91
Mega Starmie;66;6;0,1;42,86
Flygon;67;6;0,1;35,0
Iono's Bellibolt;68;6;0,1;23,53
Dudunsparce Control;69;5;0,09;44,83
Eelektrik;70;5;0,09;42,86
Misty's Gyarados;71;5;0,09;33,33
Joltik Box;72;5;0,09;36,84
Mega Gengar;73;5;0,09;21,43
Bronzong;74;4;0,07;52,38
Ogerpon Meganium Arboliva;75;4;0,07;47,62
Ursaluna Lunatone;76;4;0,07;33,33
Archaludon Dudunsparce;77;4;0,07;28,57
Mega Froslass;78;4;0,07;28,57
Gengar;79;4;0,07;16,67
Paldean Tauros;80;4;0,07;54,55
Blaziken;81;3;0,05;47,06
Blissey;82;3;0,05;62,5
Mega Manectric;83;3;0,05;53,33
Hop's Zacian;84;3;0,05;53,33
Yanmega;85;3;0,05;27,27
Mega Sharpedo;86;3;0,05;25,0
Farigiraf;87;2;0,03;50,0
Lopunny Dusknoir;88;2;0,03;50,0
Mamoswine;89;2;0,03;44,44
Sylveon;90;2;0,03;22,22
Mega Camerupt;91;2;0,03;28,57
Clefairy Ogerpon;92;2;0,03;50,0
Zoroark Crustle;93;2;0,03;50,0
Rocket's Spidops;94;2;0,03;20,0
Scovillain;95;1;0,02;62,5
Sinistcha Ogerpon;96;1;0,02;50,0
Alakazam;97;1;0,02;60,0
Mega Zygarde;98;1;0,02;20,0
Cornerstone Mask Ogerpon;99;1;0,02;20,0
Flareon;100;1;0,02;50,0
Raging Bolt Bellibolt;101;1;0,02;25,0
Hydrapple Ogerpon;102;1;0,02;100,0
Milotic;103;1;0,02;33,33
Ethan's Magcargo;104;1;0,02;33,33
Jellicent Dusknoir;105;1;0,02;50,0
Hydrapple;106;1;0,02;50,0
Okidogi;107;1;0,02;50,0
Mega Latias;108;1;0,02;0,0
Dragonite Eelektrik;109;1;0,02;0,0
