deck_name;rank;count;share;winrate
Dragapult;1;789;9,1;52,9
Mega Greninja;2;598;6,9;44,75
Dragapult Dusknoir;3;484;5,59;51,38
Slowking;4;458;5,29;52,22
Beedrill;5;400;4,62;51,2
N's Zoroark;6;344;3,97;49,9
Ogerpon Meganium Hydrapple;7;319;3,68;54,64
Lucario Hariyama;8;304;3,51;48,33
Raging Bolt Ogerpon;9;303;3,5;50,85
Alakazam Dudunsparce;10;296;3,42;52,04
Lopunny Dudunsparce;11;273;3,15;47,98
Rocket's Honchkrow;12;261;3,01;51,46
Dragapult Blaziken;13;210;2,42;53,35
Rocket's Mewtwo;14;210;2,42;45,27
Starmie Dusknoir;15;208;2,4;44,7
Festival Lead;16;173;2,0;47,06
Dragapult Dudunsparce;17;162;1,87;50,33
Cynthia's Garchomp;18;153;1,77;49,39
Greninja;19;141;1,63;46,89
Mega Lucario;20;140;1,62;48,94
Crustle;21;130;1,5;55,02
Basic Box;22;122;1,41;48,46
Starmie Froslass;23;119;1,37;43,98
Grimmsnarl Froslass;24;109;1,26;50,81
Ceruledge;25;94;1,08;48,51
Archaludon Dudunsparce;26;78;0,9;54,31
Okidogi Barbaracle;27;73;0,84;54,1
Diancie Dusknoir;28;69;0,8;53,5
Metagross;29;68;0,78;54,52
Mega Venusaur;30;61;0,7;40,51
Ogerpon Meganium Arboliva;31;60;0,69;46,99
Mega Starmie;32;58;0,67;46,0
Ethan's Typhlosion;33;55;0,63;49,41
Hop's Trevenant;34;51;0,59;45,7
Steven's Metagross;35;48;0,55;40,85
Ursaluna Lunatone;36;40;0,46;37,24
Mega Abomasnow;37;37;0,43;40,86
Hop's Zacian;38;33;0,38;49,35
Hydreigon;39;33;0,38;37,33
Mega Charizard X;40;33;0,38;42,54
Kangaskhan Bouffalant;41;31;0,36;48,31
Yanmega;42;30;0,35;48,46
Flareon Noctowl;43;30;0,35;45,16
Clefairy Ogerpon;44;29;0,33;51,18
Doublade;45;29;0,33;47,32
Mega Froslass;46;28;0,32;49,64
Joltik Box;47;28;0,32;50,39
Manectric Eelektrik;48;27;0,31;41,59
Archaludon;49;24;0,28;51,22
Froslass Dudunsparce;50;24;0,28;37,89
Toxtricity Box;51;21;0,24;55,91
Tera Box;52;21;0,24;48,15
Mega Dragonite;53;21;0,24;51,9
Mega Absol Box;54;18;0,21;46,91
Decidueye;55;16;0,18;52,44
Mega Diancie;56;15;0,17;41,98
Froslass Munkidori;57;15;0,17;48,05
Sharpedo Toxtricity;58;15;0,17;42,37
Mega Zygarde;59;15;0,17;36,84
Palafin;60;14;0,16;36,92
Ogerpon Meganium;61;14;0,16;39,29
Bronzong;62;13;0,15;43,64
Dudunsparce Control;63;10;0,12;33,33
Blaziken;64;9;0,1;33,33
Rocket's Spidops;65;9;0,1;32,14
Mega Lopunny;66;8;0,09;58,18
Dragapult Froslass;67;8;0,09;42,5
Azumarill;68;8;0,09;40,74
Iono's Bellibolt;69;7;0,08;48,28
Mega Feraligatr;70;7;0,08;45,83
Alakazam;71;6;0,07;42,42
Misty's Gyarados;72;6;0,07;41,67
Lillie's Clefairy;73;6;0,07;27,78
Raging Bolt Bellibolt;74;6;0,07;11,11
Okidogi;75;6;0,07;38,46
Heatran Metang;76;5;0,06;62,5
Paldean Tauros;77;5;0,06;26,09
Mega Gengar;78;5;0,06;28,57
Mamoswine;79;4;0,05;57,14
Jellicent Dusknoir;80;4;0,05;46,67
Eelektrik;81;4;0,05;30,77
Milotic;82;3;0,03;44,44
Archaludon Zoroark;83;3;0,03;43,75
Marnie's Grimmsnarl;84;3;0,03;37,5
Dragapult Iron Thorns;85;3;0,03;72,73
Ethan's Magcargo;86;3;0,03;27,27
Toxtricity;87;3;0,03;0,0
Alolan Exeggutor ex;88;2;0,02;54,55
Zygarde Barbaracle;89;2;0,02;70,0
Blissey;90;2;0,02;50,0
Flygon;91;2;0,02;37,5
Hydrapple Ogerpon;92;2;0,02;28,57
Cinderace;93;2;0,02;28,57
Lopunny Dusknoir;94;2;0,02;66,67
Seaking Festival Lead;95;2;0,02;16,67
Slaking;96;1;0,01;33,33
Blaziken Zoroark;97;1;0,01;80,0
Cornerstone Mask Ogerpon;98;1;0,01;40,0
Dragonite Eelektrik;99;1;0,01;40,0
Incineroar;100;1;0,01;25,0
Galvantula;101;1;0,01;25,0
Rocket's Nidoking;102;1;0,01;0,0
Hydrapple;103;1;0,01;0,0
Ogerpon;104;1;0,01;0,0
Mega Sharpedo;105;1;0,01;50,0
Great Tusk Mill;106;1;0,01;50,0
Feraligatr;107;1;0,01;0,0
Mega Latias;108;1;0,01;0,0
Tyranitar;109;1;0,01;100,0
