deck_name;rank;count;share;winrate
Mega Greninja;1;82;8,28;42,42
Dragapult;2;72;7,27;53,48
Dragapult Dusknoir;3;66;6,67;51,57
Lopunny Dudunsparce;4;47;4,75;45,57
Hydrapple Ogerpon;5;44;4,44;56,74
Raging Bolt Ogerpon;6;43;4,34;51,76
Beedrill;7;40;4,04;59,31
N's Zoroark;8;40;4,04;53,18
Lucario Hariyama;9;33;3,33;52,08
Slowking;10;33;3,33;49,65
Rocket's Mewtwo;11;32;3,23;42,86
Dragapult Blaziken;12;30;3,03;41,0
Cynthia's Garchomp;13;29;2,93;47,83
Alakazam Dudunsparce;14;28;2,83;42,16
Starmie Froslass;15;27;2,73;47,15
Rocket's Honchkrow;16;24;2,42;58,25
Starmie Dusknoir;17;21;2,12;47,62
Dragapult Dudunsparce;18;18;1,82;50,72
Grimmsnarl Froslass;19;17;1,72;54,79
Greninja;20;15;1,52;44,93
Ogerpon Meganium;21;15;1,52;45,45
Mega Lucario;22;14;1,41;41,86
Festival Lead;23;13;1,31;43,75
Ethan's Typhlosion;24;12;1,21;55,56
Hop's Trevenant;25;8;0,81;52,94
Crustle;26;8;0,81;56,25
Okidogi Barbaracle;27;8;0,81;51,72
Ceruledge;28;8;0,81;46,43
Mega Starmie;29;8;0,81;30,43
Archaludon Dudunsparce;30;7;0,71;59,46
Hydreigon;31;6;0,61;42,31
Ursaluna Lunatone;32;6;0,61;45,83
Mega Froslass;33;5;0,51;55,88
Archaludon;34;5;0,51;58,06
Clefairy Ogerpon;35;5;0,51;56,67
Mega Abomasnow;36;5;0,51;37,5
Yanmega;37;5;0,51;52,63
Steven's Metagross;38;5;0,51;43,75
Froslass Munkidori;39;4;0,4;42,86
Kangaskhan Bouffalant;40;4;0,4;70,0
Diancie Dusknoir;41;4;0,4;43,75
Hop's Zacian;42;4;0,4;46,67
Sharpedo Toxtricity;43;4;0,4;45,45
Ogerpon Box;44;3;0,3;50,0
Mega Dragonite;45;3;0,3;72,73
Mega Venusaur;46;3;0,3;45,45
Mega Zygarde;47;3;0,3;30,0
Decidueye;48;3;0,3;12,5
Dragapult Froslass;49;3;0,3;12,5
Toxtricity Box;50;2;0,2;72,73
Froslass Dudunsparce;51;2;0,2;50,0
Tera Box;52;2;0,2;66,67
Blaziken;53;2;0,2;14,29
Okidogi;54;2;0,2;16,67
Flareon Noctowl;55;2;0,2;0,0
Toxtricity;56;2;0,2;0,0
Mega Lopunny;57;1;0,1;66,67
Iono's Bellibolt;58;1;0,1;37,5
Mega Diancie;59;1;0,1;50,0
Slaking;60;1;0,1;33,33
Blaziken Zoroark;61;1;0,1;80,0
Mega Charizard X;62;1;0,1;80,0
Mega Absol Box;63;1;0,1;50,0
Joltik Box;64;1;0,1;25,0
Mega Gengar;65;1;0,1;25,0
Ethan's Magcargo;66;1;0,1;33,33
Mega Feraligatr;67;1;0,1;33,33
Mega Kangaskhan;68;1;0,1;33,33
Paldean Tauros;69;1;0,1;0,0
Rocket's Spidops;70;1;0,1;50,0
Jellicent Dusknoir;71;1;0,1;50,0
Mega Sharpedo;72;1;0,1;50,0
Dudunsparce Control;73;1;0,1;0,0
Archaludon Zoroark;74;1;0,1;0,0
