deck_name;rank;count;share;winrate
Dragapult;1;3135;7,62;53,46
Mega Excadrill;2;3003;7,29;48,69
Alakazam Dudunsparce;3;2397;5,82;52,88
Festival Lead;4;2393;5,81;50,76
Dragapult Blaziken;5;2349;5,71;52,91
Dragapult Dusknoir;6;2305;5,6;50,27
Slowking;7;2262;5,49;52,18
N's Zoroark;8;2145;5,21;48,03
Grimmsnarl Froslass;9;1693;4,11;51,1
Dhelmise;10;1628;3,95;48,42
Toucannon;11;1024;2,49;47,33
Raging Bolt Ogerpon;12;898;2,18;52,87
Mega Lucario;13;838;2,04;50,19
Lucario Hariyama;14;733;1,78;48,89
Basic Box;15;703;1,71;52,19
Mega Greninja;16;616;1,5;41,73
Ogerpon Meganium Hydrapple;17;570;1,38;51,75
Rocket's Honchkrow;18;512;1,24;50,75
Cynthia's Garchomp;19;504;1,22;51,91
Mega Chandelure;20;467;1,13;43,37
Beedrill;21;440;1,07;50,15
Crustle;22;396;0,96;49,59
Mega Absol Box;23;384;0,93;47,06
Rocket's Mewtwo;24;357;0,87;44,37
Kangaskhan Bouffalant;25;330;0,8;51,12
Greninja;26;303;0,74;50,53
Hop's Trevenant;27;302;0,73;46,74
Manectric Eelektrik;28;301;0,73;42,68
Starmie Froslass;29;290;0,7;48,7
Lopunny Dudunsparce;30;289;0,7;52,95
Ethan's Typhlosion;31;289;0,7;46,03
Lopunny Dusknoir;32;286;0,69;49,32
Toxtricity Box;33;268;0,65;50,6
Ceruledge;34;253;0,61;48,64
Ogerpon Meganium Arboliva;35;237;0,58;55,89
Dragapult Dudunsparce;36;237;0,58;53,87
Mega Venusaur;37;224;0,54;43,46
Starmie Dusknoir;38;188;0,46;46,91
Mega Starmie;39;187;0,45;50,12
Mega Darkrai;40;187;0,45;37,69
Cinccino;41;166;0,4;49,26
Sharpedo Toxtricity;42;146;0,35;46,96
Steven's Metagross;43;139;0,34;49,92
Blaziken Zoroark;44;136;0,33;47,63
Toxtricity;45;136;0,33;36,13
Clefairy Ogerpon;46;120;0,29;48,64
Alakazam Dusknoir;47;121;0,29;51,08
Wailord;48;112;0,27;38,65
Lillie's Clefairy;49;107;0,26;48,79
Okidogi Barbaracle;50;108;0,26;48,61
Froslass Munkidori;51;108;0,26;41,11
Mega Froslass;52;102;0,25;36,77
Mega Abomasnow;53;97;0,24;36,79
Mega Charizard X;54;91;0,22;33,16
Metagross;55;88;0,21;47,54
Flareon Noctowl;56;82;0,2;45,54
Mega Dragonite;57;80;0,19;48,46
Hydreigon;58;75;0,18;36,07
Doublade;59;75;0,18;43,23
Diancie Dusknoir;60;74;0,18;47,28
Tera Box;61;73;0,18;50,68
Hop's Zacian;62;67;0,16;45,13
Marnie's Grimmsnarl;63;64;0,16;46,36
Zygarde Barbaracle;64;56;0,14;47,92
Froslass Dudunsparce;65;57;0,14;40,69
Erika's Victreebel;66;58;0,14;39,82
Iron Thorns;67;56;0,14;31,98
Palafin;68;54;0,13;48,45
Ogerpon Meganium;69;51;0,12;39,91
Bronzong;70;45;0,11;45,6
Iono's Bellibolt;71;46;0,11;40,33
Seaking Festival Lead;72;43;0,1;54,3
Azumarill;73;42;0,1;44,3
Ursaluna Lunatone;74;42;0,1;39,24
Archaludon;75;42;0,1;35,33
Mega Feraligatr;76;40;0,1;30,47
Yanmega;77;37;0,09;44,23
Decidueye;78;38;0,09;34,62
Mega Camerupt;79;31;0,08;33,55
Rocket's Nidoking;80;24;0,06;38,14
Dudunsparce Control;81;24;0,06;40,0
Archaludon Dudunsparce;82;26;0,06;34,86
Joltik Box;83;26;0,06;44,23
Alakazam;84;25;0,06;43,43
Dragapult Froslass;85;24;0,06;47,96
Jellicent Dusknoir;86;25;0,06;41,3
Archaludon Zoroark;87;23;0,06;42,5
Sinistcha Ogerpon;88;22;0,05;56,69
Eelektrik;89;22;0,05;36,0
Greninja Blaziken;90;19;0,05;55,13
Ethan's Magcargo;91;22;0,05;36,49
Mamoswine;92;22;0,05;36,49
Blaziken;93;21;0,05;34,78
Blissey;94;18;0,04;48,65
Mega Zygarde;95;17;0,04;34,25
Sylveon;96;18;0,04;33,8
Terapagos Noctowl;97;17;0,04;40,85
Misty's Gyarados;98;18;0,04;33,82
Gengar;99;17;0,04;30,3
Rocket's Spidops;100;16;0,04;36,51
Paldean Tauros;101;17;0,04;50,0
Mega Lopunny;102;13;0,03;38,3
Feraligatr;103;13;0,03;37,78
Mega Gengar;104;14;0,03;12,82
Scizor;105;12;0,03;44,74
Raging Bolt Bellibolt;106;10;0,02;42,86
Dragapult Zoroark;107;8;0,02;48,72
Mega Latias;108;8;0,02;34,38
Flygon;109;10;0,02;35,48
Mega Sharpedo;110;8;0,02;28,0
Scovillain;111;6;0,01;46,88
Toxtricity Brute Bonnet;112;5;0,01;50,0
Luxray;113;6;0,01;41,67
Mega Manectric;114;5;0,01;54,17
Mega Diancie;115;5;0,01;45,83
Dragonite Eelektrik;116;5;0,01;31,82
Cinderace;117;5;0,01;47,62
Zoroark Crustle;118;6;0,01;45,0
