deck_name;rank;count;share;winrate
Hop's Zacian;69;36;0,13;41,94
Mega Feraligatr;70;36;0,13;30,63
Palafin;71;30;0,11;49,31
Yanmega;72;27;0,1;47,29
Bronzong;73;26;0,1;49,12
Ursaluna Lunatone;74;28;0,1;41,59
Decidueye;75;26;0,1;37,63
Rocket's Nidoking;76;24;0,09;38,14
Archaludon Zoroark;77;19;0,07;43,08
Mega Camerupt;78;17;0,06;38,82
Blissey;79;16;0,06;48,53
Gengar;80;16;0,06;30,77
Dragapult Froslass;81;16;0,06;39,34
Blaziken;82;16;0,06;37,7
Jellicent Dusknoir;83;16;0,06;38,18
Eelektrik;84;15;0,05;38,96
Joltik Box;85;14;0,05;42,19
Archaludon Dudunsparce;86;15;0,05;36,07
Greninja Blaziken;87;14;0,05;60,71
Misty's Gyarados;88;14;0,05;32,69
Azumarill;89;15;0,05;32,0
Paldean Tauros;90;14;0,05;54,0
Dudunsparce Control;91;10;0,04;44,44
Sinistcha Ogerpon;92;10;0,04;58,0
Mega Zygarde;93;10;0,04;36,36
Rocket's Spidops;94;12;0,04;28,57
Ethan's Magcargo;95;11;0,04;38,89
Feraligatr;96;11;0,04;36,11
Terapagos Noctowl;97;10;0,04;44,44
Mega Lopunny;98;10;0,04;36,11
Sylveon;99;9;0,03;35,48
Flygon;100;9;0,03;35,71
Scizor;101;9;0,03;44,0
Mega Gengar;102;7;0,03;10,53
Scovillain;103;5;0,02;50,0
Raging Bolt Bellibolt;104;6;0,02;40,74
Alakazam;105;6;0,02;40,0
Dragonite Eelektrik;106;5;0,02;31,82
Mega Sharpedo;107;5;0,02;38,89
Zoroark Crustle;108;5;0,02;30,77
Mega Manectric;109;4;0,01;52,38
Seaking Festival Lead;110;3;0,01;57,89
Mamoswine;111;4;0,01;33,33
Luxray;112;4;0,01;42,86
Cornerstone Mask Ogerpon;113;3;0,01;16,67
Toxtricity Brute Bonnet;114;2;0,01;50,0
Mega Diancie;115;2;0,01;41,67
Cinderace;116;2;0,01;54,55
Dragapult Zoroark;117;2;0,01;36,36
Tyranitar;118;2;0,01;36,36
Flareon;119;3;0,01;40,0
Mega Latias;120;3;0,01;30,0
Slaking;121;2;0,01;33,33
Raging Bolt;122;2;0,01;11,11
Bloodmoon Ursaluna;123;3;0,01;12,5
Hydrapple;124;2;0,01;33,33
Alolan Exeggutor ex;125;1;0,0;37,5
Rocket's Porygon-Z;126;1;0,0;50,0
Okidogi;127;2;0,0;20,0
Hydrapple Ogerpon;128;1;0,0;100,0
Incineroar;129;1;0,0;33,33
Milotic;130;1;0,0;33,33
Heatran Metang;131;1;0,0;0,0
